,comment,currency,amount,text_length,text_wordcount,tokenized_comment,token_lem,token_pstem,cleaned_lem,cleaned_pstem,cluster,x0,x1,cluster1,x0_1,x1_1
44,I donated because I want to help in my small way. Thank you for doing what you do. Linda,SGD,5000,88.0,19.0,"['i', 'donated', 'because', 'i', 'want', 'to', 'help', 'in', 'my', 'small', 'way', 'thank', 'you', 'for', 'doing', 'what', 'you', 'do', 'linda']","['i', 'donated', 'because', 'i', 'want', 'to', 'help', 'in', 'my', 'small', 'way', 'thank', 'you', 'for', 'doing', 'what', 'you', 'do', 'linda']","['i', 'donat', 'becaus', 'i', 'want', 'to', 'help', 'in', 'my', 'small', 'way', 'thank', 'you', 'for', 'do', 'what', 'you', 'do', 'linda']",i donated because i want to help in my small way thank you for doing what you do linda,i donat becaus i want to help in my small way thank you for do what you do linda,0,-0.10179819827199338,-0.10833911086137085,0,-0.2323767095873549,-0.2345883689558437
47,Hope can help some,MYR,5000,18.0,4.0,"['hope', 'can', 'help', 'some']","['hope', 'can', 'help', 'some']","['hope', 'can', 'help', 'some']",hope can help some,hope can help some,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
51,I donated because it hurts me to see little children suffering and not enjoying their childhood.. stay strong and recover well little gal..,MYR,5000,139.0,23.0,"['i', 'donated', 'because', 'it', 'hurts', 'me', 'to', 'see', 'little', 'children', 'suffering', 'and', 'not', 'enjoying', 'their', 'childhood', 'stay', 'strong', 'and', 'recover', 'well', 'little', 'gal']","['i', 'donated', 'because', 'it', 'hurt', 'me', 'to', 'see', 'little', 'child', 'suffering', 'and', 'not', 'enjoying', 'their', 'childhood', 'stay', 'strong', 'and', 'recover', 'well', 'little', 'gal']","['i', 'donat', 'becaus', 'it', 'hurt', 'me', 'to', 'see', 'littl', 'children', 'suffer', 'and', 'not', 'enjoy', 'their', 'childhood', 'stay', 'strong', 'and', 'recov', 'well', 'littl', 'gal']",i donated because it hurt me to see little child suffering and not enjoying their childhood stay strong and recover well little gal,i donat becaus it hurt me to see littl children suffer and not enjoy their childhood stay strong and recov well littl gal,0,0.0923302518168413,0.035498866815559124,0,0.8011943318859318,0.3837161944563792
52,Hope can help some,MYR,5000,18.0,4.0,"['hope', 'can', 'help', 'some']","['hope', 'can', 'help', 'some']","['hope', 'can', 'help', 'some']",hope can help some,hope can help some,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
54,I can understand how Mila feel helpless with such accidents. Hope she speedy recovery.,SGD,20000,86.0,14.0,"['i', 'can', 'understand', 'how', 'mila', 'feel', 'helpless', 'with', 'such', 'accidents', 'hope', 'she', 'speedy', 'recovery']","['i', 'can', 'understand', 'how', 'mila', 'feel', 'helpless', 'with', 'such', 'accident', 'hope', 'she', 'speedy', 'recovery']","['i', 'can', 'understand', 'how', 'mila', 'feel', 'helpless', 'with', 'such', 'accid', 'hope', 'she', 'speedi', 'recoveri']",i can understand how mila feel helpless with such accident hope she speedy recovery,i can understand how mila feel helpless with such accid hope she speedi recoveri,3,-0.10488054128791008,0.577980906534065,0,-0.32296551663829043,1.0488926733539805
55,"I donate because i want to give something..hoping it will help her in little ways, although i dont give much but its the thought",SGD,1000,128.0,24.0,"['i', 'donate', 'because', 'i', 'want', 'to', 'give', 'something', 'hoping', 'it', 'will', 'help', 'her', 'in', 'little', 'ways', 'although', 'i', 'dont', 'give', 'much', 'but', 'its', 'the', 'thought']","['i', 'donate', 'because', 'i', 'want', 'to', 'give', 'something', 'hoping', 'it', 'will', 'help', 'her', 'in', 'little', 'way', 'although', 'i', 'dont', 'give', 'much', 'but', 'it', 'the', 'thought']","['i', 'donat', 'becaus', 'i', 'want', 'to', 'give', 'someth', 'hope', 'it', 'will', 'help', 'her', 'in', 'littl', 'way', 'although', 'i', 'dont', 'give', 'much', 'but', 'it', 'the', 'thought']",i donate because i want to give something hoping it will help her in little way although i dont give much but it the thought,i donat becaus i want to give someth hope it will help her in littl way although i dont give much but it the thought,0,-0.10584249564931297,-0.1181059490973065,0,-0.24160195185117295,-0.11135491575585105
56,It’s a worthy cause,SGD,5000,19.0,4.0,"['it', 's', 'a', 'worthy', 'cause']","['it', 's', 'a', 'worthy', 'cause']","['it', 's', 'a', 'worthi', 'caus']",it s a worthy cause,it s a worthi caus,0,-0.050970879320646076,-0.033179879009878316,0,-0.12251604191358503,-0.23354291601548713
59,"Can’t afford to pay medical bill really feel helpless, try our best to help whoever is needed.",SGD,2000,94.0,17.0,"['can', 't', 'afford', 'to', 'pay', 'medical', 'bill', 'really', 'feel', 'helpless', 'try', 'our', 'best', 'to', 'help', 'whoever', 'is', 'needed']","['can', 't', 'afford', 'to', 'pay', 'medical', 'bill', 'really', 'feel', 'helpless', 'try', 'our', 'best', 'to', 'help', 'whoever', 'is', 'needed']","['can', 't', 'afford', 'to', 'pay', 'medic', 'bill', 'realli', 'feel', 'helpless', 'tri', 'our', 'best', 'to', 'help', 'whoever', 'is', 'need']",can t afford to pay medical bill really feel helpless try our best to help whoever is needed,can t afford to pay medic bill realli feel helpless tri our best to help whoever is need,0,-0.05564043710212341,-0.0153481940602217,0,-0.137688264690784,-0.20768320313253458
60,Everyone has a chance to live and money should be the last thing this family needs to worry about. Let's help them through this!,SGD,10000,128.0,24.0,"['everyone', 'has', 'a', 'chance', 'to', 'live', 'and', 'money', 'should', 'be', 'the', 'last', 'thing', 'this', 'family', 'needs', 'to', 'worry', 'about', 'let', 's', 'help', 'them', 'through', 'this']","['everyone', 'ha', 'a', 'chance', 'to', 'live', 'and', 'money', 'should', 'be', 'the', 'last', 'thing', 'this', 'family', 'need', 'to', 'worry', 'about', 'let', 's', 'help', 'them', 'through', 'this']","['everyon', 'ha', 'a', 'chanc', 'to', 'live', 'and', 'money', 'should', 'be', 'the', 'last', 'thing', 'thi', 'famili', 'need', 'to', 'worri', 'about', 'let', 's', 'help', 'them', 'through', 'thi']",everyone ha a chance to live and money should be the last thing this family need to worry about let s help them through this,everyon ha a chanc to live and money should be the last thing thi famili need to worri about let s help them through thi,2,-0.09529161751572988,-0.13213840748118322,0,-0.29623590514549036,-0.08024407134847882
62,Because we never stop helping and to give the parents a chance to not stop fighting.,SGD,5000,84.0,16.0,"['because', 'we', 'never', 'stop', 'helping', 'and', 'to', 'give', 'the', 'parents', 'a', 'chance', 'to', 'not', 'stop', 'fighting']","['because', 'we', 'never', 'stop', 'helping', 'and', 'to', 'give', 'the', 'parent', 'a', 'chance', 'to', 'not', 'stop', 'fighting']","['becaus', 'we', 'never', 'stop', 'help', 'and', 'to', 'give', 'the', 'parent', 'a', 'chanc', 'to', 'not', 'stop', 'fight']",because we never stop helping and to give the parent a chance to not stop fighting,becaus we never stop help and to give the parent a chanc to not stop fight,0,-0.06839237171124836,-0.07315509700196862,0,-0.17552340531369173,-0.2082921559939469
63,We should help each other to never give up,SGD,800,42.0,9.0,"['we', 'should', 'help', 'each', 'other', 'to', 'never', 'give', 'up']","['we', 'should', 'help', 'each', 'other', 'to', 'never', 'give', 'up']","['we', 'should', 'help', 'each', 'other', 'to', 'never', 'give', 'up']",we should help each other to never give up,we should help each other to never give up,0,-0.07340668250049465,-0.07539769913807887,0,-0.14192720475007065,-0.1856558358262483
64,Let's give the baby a chance to live and the mother a chance to love her baby.,SGD,10000,78.0,17.0,"['let', 's', 'give', 'the', 'baby', 'a', 'chance', 'to', 'live', 'and', 'the', 'mother', 'a', 'chance', 'to', 'love', 'her', 'baby']","['let', 's', 'give', 'the', 'baby', 'a', 'chance', 'to', 'live', 'and', 'the', 'mother', 'a', 'chance', 'to', 'love', 'her', 'baby']","['let', 's', 'give', 'the', 'babi', 'a', 'chanc', 'to', 'live', 'and', 'the', 'mother', 'a', 'chanc', 'to', 'love', 'her', 'babi']",let s give the baby a chance to live and the mother a chance to love her baby,let s give the babi a chanc to live and the mother a chanc to love her babi,0,-0.07204117187390821,-0.07344232974937624,0,-0.17148898833231793,-0.1366672508766908
65,Stay strong baby ❤️,SGD,3000,19.0,4.0,"['stay', 'strong', 'baby']","['stay', 'strong', 'baby']","['stay', 'strong', 'babi']",stay strong baby,stay strong babi,0,-0.001860509287683207,-0.012420120949282331,0,0.23872324116026303,0.022073349994060226
66,"I donate because, I just want to help, and wish this baby will recover from her illness. Parent of this baby please be strong... prayers for the family.",SGD,3000,152.0,28.0,"['i', 'donate', 'because', 'i', 'just', 'want', 'to', 'help', 'and', 'wish', 'this', 'baby', 'will', 'recover', 'from', 'her', 'illness', 'parent', 'of', 'this', 'baby', 'please', 'be', 'strong', 'prayers', 'for', 'the', 'family']","['i', 'donate', 'because', 'i', 'just', 'want', 'to', 'help', 'and', 'wish', 'this', 'baby', 'will', 'recover', 'from', 'her', 'illness', 'parent', 'of', 'this', 'baby', 'please', 'be', 'strong', 'prayer', 'for', 'the', 'family']","['i', 'donat', 'becaus', 'i', 'just', 'want', 'to', 'help', 'and', 'wish', 'thi', 'babi', 'will', 'recov', 'from', 'her', 'ill', 'parent', 'of', 'thi', 'babi', 'pleas', 'be', 'strong', 'prayer', 'for', 'the', 'famili']",i donate because i just want to help and wish this baby will recover from her illness parent of this baby please be strong prayer for the family,i donat becaus i just want to help and wish thi babi will recov from her ill parent of thi babi pleas be strong prayer for the famili,0,-0.059926912308177295,0.03438528609558188,0,-0.044957977219238957,0.446782206937664
67,I care,SGD,5000,6.0,2.0,"['i', 'care']","['i', 'care']","['i', 'care']",i care,i care,0,-0.05628573642667635,-0.016075780473232028,0,-0.1148210842276098,-0.18681350520357734
68,Sometimes we got to understand and try to be in someone’s shoes.,SGD,1000,64.0,12.0,"['sometimes', 'we', 'got', 'to', 'understand', 'and', 'try', 'to', 'be', 'in', 'someone', 's', 'shoes']","['sometimes', 'we', 'got', 'to', 'understand', 'and', 'try', 'to', 'be', 'in', 'someone', 's', 'shoe']","['sometim', 'we', 'got', 'to', 'understand', 'and', 'tri', 'to', 'be', 'in', 'someon', 's', 'shoe']",sometimes we got to understand and try to be in someone s shoe,sometim we got to understand and tri to be in someon s shoe,0,-0.05814149470800281,-0.03384055540155278,0,-0.13942541858523863,-0.22472012618264506
70,I donated because I want to help another Being reduce some of his suffering.,SGD,2000,76.0,14.0,"['i', 'donated', 'because', 'i', 'want', 'to', 'help', 'another', 'being', 'reduce', 'some', 'of', 'his', 'suffering']","['i', 'donated', 'because', 'i', 'want', 'to', 'help', 'another', 'being', 'reduce', 'some', 'of', 'his', 'suffering']","['i', 'donat', 'becaus', 'i', 'want', 'to', 'help', 'anoth', 'be', 'reduc', 'some', 'of', 'hi', 'suffer']",i donated because i want to help another being reduce some of his suffering,i donat becaus i want to help anoth be reduc some of hi suffer,0,-0.08494418673802721,-0.10288796009468303,0,-0.17325678263573838,-0.2547735500864863
71,These are dire times.  We can’t stand aside and do nothing while our brothers and sisters starve.  The government needs to give them relief funding.,MYR,90000,148.0,27.0,"['these', 'are', 'dire', 'times', 'we', 'can', 't', 'stand', 'aside', 'and', 'do', 'nothing', 'while', 'our', 'brothers', 'and', 'sisters', 'starve', 'the', 'government', 'needs', 'to', 'give', 'them', 'relief', 'funding']","['these', 'are', 'dire', 'time', 'we', 'can', 't', 'stand', 'aside', 'and', 'do', 'nothing', 'while', 'our', 'brother', 'and', 'sister', 'starve', 'the', 'government', 'need', 'to', 'give', 'them', 'relief', 'funding']","['these', 'are', 'dire', 'time', 'we', 'can', 't', 'stand', 'asid', 'and', 'do', 'noth', 'while', 'our', 'brother', 'and', 'sister', 'starv', 'the', 'govern', 'need', 'to', 'give', 'them', 'relief', 'fund']",these are dire time we can t stand aside and do nothing while our brother and sister starve the government need to give them relief funding,these are dire time we can t stand asid and do noth while our brother and sister starv the govern need to give them relief fund,2,-0.10295219227919808,-0.1957738449964508,0,-0.20036656330529265,-0.20123181909735538
72,Out of God’s love for me and even more for those in need!,SGD,5000,57.0,13.0,"['out', 'of', 'god', 's', 'love', 'for', 'me', 'and', 'even', 'more', 'for', 'those', 'in', 'need']","['out', 'of', 'god', 's', 'love', 'for', 'me', 'and', 'even', 'more', 'for', 'those', 'in', 'need']","['out', 'of', 'god', 's', 'love', 'for', 'me', 'and', 'even', 'more', 'for', 'those', 'in', 'need']",out of god s love for me and even more for those in need,out of god s love for me and even more for those in need,2,-0.10291134359289764,-0.11596256989663743,0,-0.23685030001848972,0.07186655363916916
73,It's heartbreaking for the family.,SGD,10000,34.0,5.0,"['it', 's', 'heartbreaking', 'for', 'the', 'family']","['it', 's', 'heartbreaking', 'for', 'the', 'family']","['it', 's', 'heartbreak', 'for', 'the', 'famili']",it s heartbreaking for the family,it s heartbreak for the famili,0,-0.09143361436132053,-0.021058871011158525,0,-0.18756574545246008,0.020191391756279875
77,We care and wanted to give him the hope for a miracle to happen. In Sha Allah. May you recover well and  be strong. We love you. Aamiin.,SGD,5000,136.0,29.0,"['we', 'care', 'and', 'wanted', 'to', 'give', 'him', 'the', 'hope', 'for', 'a', 'miracle', 'to', 'happen', 'in', 'sha', 'allah', 'may', 'you', 'recover', 'well', 'and', 'be', 'strong', 'we', 'love', 'you', 'aamiin']","['we', 'care', 'and', 'wanted', 'to', 'give', 'him', 'the', 'hope', 'for', 'a', 'miracle', 'to', 'happen', 'in', 'sha', 'allah', 'may', 'you', 'recover', 'well', 'and', 'be', 'strong', 'we', 'love', 'you', 'aamiin']","['we', 'care', 'and', 'want', 'to', 'give', 'him', 'the', 'hope', 'for', 'a', 'miracl', 'to', 'happen', 'in', 'sha', 'allah', 'may', 'you', 'recov', 'well', 'and', 'be', 'strong', 'we', 'love', 'you', 'aamiin']",we care and wanted to give him the hope for a miracle to happen in sha allah may you recover well and be strong we love you aamiin,we care and want to give him the hope for a miracl to happen in sha allah may you recov well and be strong we love you aamiin,0,0.07440139626089072,0.013575975746130968,0,0.44168217199684257,0.22023398209340628
78,I pray and hope these twins grow to be healthy children. May their parent have peace of mind.,SGD,20000,93.0,18.0,"['i', 'pray', 'and', 'hope', 'these', 'twins', 'grow', 'to', 'be', 'healthy', 'children', 'may', 'their', 'parent', 'have', 'peace', 'of', 'mind']","['i', 'pray', 'and', 'hope', 'these', 'twin', 'grow', 'to', 'be', 'healthy', 'child', 'may', 'their', 'parent', 'have', 'peace', 'of', 'mind']","['i', 'pray', 'and', 'hope', 'these', 'twin', 'grow', 'to', 'be', 'healthi', 'children', 'may', 'their', 'parent', 'have', 'peac', 'of', 'mind']",i pray and hope these twin grow to be healthy child may their parent have peace of mind,i pray and hope these twin grow to be healthi children may their parent have peac of mind,0,-0.05321785333179646,0.006379186114014258,0,-0.12540112514398996,0.1512402891863912
79,Young family needs support,SGD,5000,26.0,4.0,"['young', 'family', 'needs', 'support']","['young', 'family', 'need', 'support']","['young', 'famili', 'need', 'support']",young family need support,young famili need support,2,-0.10122633768796992,-0.14774524813924927,0,-0.25296495144964537,-0.03953868549890947
80,I feel happy to be able to help others,SGD,10000,38.0,9.0,"['i', 'feel', 'happy', 'to', 'be', 'able', 'to', 'help', 'others']","['i', 'feel', 'happy', 'to', 'be', 'able', 'to', 'help', 'others']","['i', 'feel', 'happi', 'to', 'be', 'abl', 'to', 'help', 'other']",i feel happy to be able to help others,i feel happi to be abl to help other,0,-0.06888834600976773,-0.05672793171273223,0,-0.163980908137955,-0.23663093514907393
